"id","minority","female","ses","mathach"
"6990",1,1,-2.148,4.285
"6990",1,1,-2.508,3.36
"6990",1,1,1.062,16.015
"6990",1,1,-0.908,10.389
"6990",1,1,-1.418,10.011
"6990",1,1,-0.618,0.819
"6990",1,1,-0.928,5.078
"6990",1,1,-0.828,9.268
"6990",1,1,0.352,7.944
"6990",1,1,0.412,15.832
"6990",1,1,-0.118,7.77
"6990",1,1,-1.498,-1.929
"6990",1,1,-1.228,4.293
"6990",1,1,-0.658,1.785
"6990",1,1,-0.528,0.401
"6990",1,1,0.222,0.809
"7101",1,1,0.892,12.063
"7172",1,1,-0.898,7.054
"7172",1,1,-0.138,-0.602
"7172",1,1,0.462,5.549
"7172",1,1,-0.778,3.452
"7172",1,1,-1.228,3.552
"7172",1,1,-0.198,2.342
"7172",1,1,-0.348,11.563
"7172",1,1,-0.218,6.303
"7172",1,1,-0.098,1.43
"7172",1,1,0.242,4.686
"7172",1,1,-0.908,13.351
"7172",1,1,-0.958,5.788
"7172",1,1,-0.558,7.011
"7172",1,1,-1.078,10.044
"7172",1,1,-0.908,4.416
"7172",1,1,0.482,13.097
"7172",1,1,1.152,13.349
"7172",1,1,-0.558,8.399
"7172",1,1,-0.048,-2.116
"7172",1,1,0.202,10.083
"7172",1,1,-0.478,6.615
"7232",1,1,-0.148,15.711
"7232",1,1,0.032,20.941
"7232",1,1,-0.338,16.278
"7276",1,1,-1.188,12.745
"7276",1,1,-1.398,1.521
"7276",1,1,0.032,7.996
"7276",1,1,0.782,19.672
"7276",1,1,-1.498,8.96
"7276",1,1,0.382,0.906
"7276",1,1,0.142,2.327
"7276",1,1,-0.738,7.318
"7332",1,1,0.682,18.054
"7332",1,1,0.972,15.332
"7332",1,1,0.302,10.551
"7332",1,1,-0.748,4.056
"7332",1,1,0.692,13.243
"7341",1,1,0.172,-1.232
"7341",1,1,0.202,9.483
"7341",1,1,-1.988,-0.05
"7341",1,1,2.692,6.234
"7341",1,1,-1.808,11.325
"7341",1,1,-1.038,4.216
"7341",1,1,-0.578,9.109
"7341",1,1,-0.058,12.912
"7341",1,1,0.202,5.23
"7341",1,1,-1.948,8.87
"7345",1,1,0.002,13.085
"7345",1,1,-0.588,12.609
"7345",1,1,-1.528,8.788
"7345",1,1,-0.958,7.891
"7345",1,1,0.052,12.848
"7345",1,1,-1.358,4.6
"7345",1,1,-0.358,9.098
"7345",1,1,-0.798,8.157
"7345",1,1,-1.098,2.354
"7364",1,1,0.052,20.29
"7734",1,1,-1.128,1.824
"7734",1,1,-1.968,-1.225
"7734",1,1,0.202,16.148
"7734",1,1,-1.518,0.554
"7734",1,1,-1.548,-0.281
"7919",1,1,0.762,9.891
"8150",1,1,0.902,16.405
"8150",1,1,0.812,17.045
"8175",1,1,0.602,12.09
"8175",1,1,-0.768,18.416
"8175",1,1,0.112,13.703
"8175",1,1,-1.498,5.441
"8175",1,1,-0.498,4.141
"8175",1,1,-0.798,10.793
"8175",1,1,0.592,10.244
"8175",1,1,-1.178,14.173
"8175",1,1,-0.148,5.284
"8175",1,1,0.342,11.259
"8175",1,1,-1.288,14.307
"8188",1,1,-0.128,2.691
"8188",1,1,1.072,8.629
"8188",1,1,-0.358,5.127
"8188",1,1,-0.948,2.063
"8202",1,1,-0.188,1.062
"8202",1,1,-0.098,5.758
"8202",1,1,0.212,3.445
"8202",1,1,-0.718,16.791
"8202",1,1,-0.068,0.787
"8477",1,1,-1.948,7.644
"8477",1,1,-2.298,1.138
"8477",1,1,0.742,7.044
"8531",1,1,0.332,13.689
"8531",1,1,-0.368,10.663
"8531",1,1,0.022,10.46
"8531",1,1,-0.968,14.419
"8531",1,1,0.092,-1.509
"8531",1,1,-0.458,4.622
"8627",1,1,-0.578,9.262
"8627",1,1,-0.178,4.348
"8627",1,1,-0.228,3.59
"8627",1,1,-0.478,1.912
"8707",1,1,-0.448,8.071
"8707",1,1,-1.248,8.337
"8707",1,1,-1.058,4.101
"8707",1,1,-0.468,2.868
"8707",1,1,-0.858,12.167
"8707",1,1,0.022,3.787
"8707",1,1,1.512,18.47
"8775",1,1,-0.638,3.322
"8775",1,1,-0.738,3.245
"8775",1,1,-0.348,4.406
"8775",1,1,-1.408,8.29
"8775",1,1,-0.498,11.534
"8800",1,1,-1.938,1.337
"8800",1,1,-0.498,10.971
"8800",1,1,-0.748,3.528
"8800",1,1,-0.508,7.562
"8800",1,1,-0.688,6.574
"8800",1,1,-1.288,1.938
"8800",1,1,-1.138,5.21
"8800",1,1,-0.658,1.759
"8800",1,1,-0.658,11.928
"8800",1,1,-1.138,7.394
"8800",1,1,-0.878,4.078
"8800",1,1,0.192,0.911
"8800",1,1,-1.248,2.455
"8800",1,1,-1.368,17.461
"8800",1,1,-0.378,0.117
"8800",1,1,-0.818,-0.22
"8800",1,1,-0.608,12.976
"8800",1,1,0.792,20.781
"8800",1,1,-0.718,19.662
"8800",1,1,-0.708,4.626
"8800",1,1,-1.118,2.895
"8800",1,1,-2.088,7.202
"8800",1,1,-1.208,6.635
"8800",1,1,0.452,0.147
"8854",1,1,-0.778,-1.843
"8854",1,1,-1.898,6.191
"8857",1,1,0.052,18.61
"8857",1,1,-0.158,13.918
"8857",1,1,0.262,15.323
"8857",1,1,-0.158,16.187
"8857",1,1,-0.528,17.642
"8857",1,1,1.512,16.408
"8857",1,1,0.392,19.401
"8857",1,1,0.562,14.272
"8857",1,1,0.462,20.688
"8857",1,1,0.542,22.889
"8857",1,1,0.112,8.915
"8857",1,1,0.952,20.809
"8857",1,1,0.422,18.866
"8857",1,1,0.732,19.334
"8857",1,1,0.292,-0.217
"8857",1,1,0.782,19.392
"8857",1,1,1.222,12.69
"8857",1,1,1.182,16.06
"8857",1,1,0.302,10.87
"8857",1,1,0.782,19.355
"8857",1,1,0.852,17.711
"8857",1,1,0.952,16.748
"8857",1,1,-0.178,7.126
"8857",1,1,1.052,14.412
"8857",1,1,0.212,17.711
"8857",1,1,0.582,21.696
"8857",1,1,0.062,21.384
"8857",1,1,-0.138,10.181
"8857",1,1,-0.058,17.408
"8857",1,1,0.352,17.918
"8874",1,1,-0.838,1.711
"8874",1,1,0.652,15.577
"8874",1,1,-0.268,2.272
"8874",1,1,0.032,3.519
"8874",1,1,0.012,5.27
"8874",1,1,-0.878,11.694
"8874",1,1,-1.158,9.17
"8946",1,1,-0.598,6.839
"8946",1,1,-0.468,10.722
"9021",1,1,0.712,15.924
"9021",1,1,1.032,13.92
"9021",1,1,0.272,4.894
"9021",1,1,0.882,21.904
"9021",1,1,-0.038,15.609
"9158",1,1,-0.658,0.999
"9158",1,1,-0.818,14.126
"9158",1,1,-0.388,7.88
"9158",1,1,-1.648,3.782
"9158",1,1,-1.808,-2.555
"9158",1,1,-1.078,5.656
"9158",1,1,0.542,-2.832
"9158",1,1,-1.808,-2.83
"9225",1,1,0.572,12.313
"9225",1,1,-0.788,9.476
"9292",1,1,-0.258,2.782
"9292",1,1,-0.798,1.219
"9292",1,1,-0.618,6.05
"9292",1,1,-0.628,19.781
"9292",1,1,-0.868,23.289
"9292",1,1,-0.418,20.468
"9292",1,1,-0.888,10.619
"9292",1,1,0.122,14.514
"9347",1,1,0.522,19.477
"9347",1,1,0.982,17.964
"9347",1,1,1.162,11.715
"9347",1,1,0.442,17.4
"9347",1,1,0.412,20.24
"9397",1,1,0.032,3.884
"9397",1,1,-0.518,11.57
"9397",1,1,-0.418,-2.572
"9397",1,1,0.692,12.296
"9550",1,1,0.502,6.717
"9550",1,1,-2.008,2.957
"9550",1,1,-0.558,10.999
"9550",1,1,-0.508,-1.005
"9586",1,1,0.542,9.071
"9586",1,1,-0.048,10.208
"9586",1,1,1.612,20.967
