"id","minority","female","ses","mathach"
"8707",1,0,-1.088,10.326
"8707",1,0,0.072,7.96
"8707",1,0,-0.228,18.463
"8707",1,0,-0.238,8.432
"8775",1,0,-0.938,2.03
"8775",1,0,0.382,8.085
"8775",1,0,-1.468,16.207
"8775",1,0,-1.358,13.99
"8775",1,0,-1.258,7.186
"8775",1,0,0.292,6.766
"8775",1,0,-1.138,3.03
"8854",1,0,-0.608,3.781
"8854",1,0,-0.578,-1.714
"8854",1,0,-2.108,-2.262
"8854",1,0,-0.758,-1.094
"8857",1,0,0.532,14.007
"8857",1,0,0.032,11.46
"8857",1,0,0.192,11.485
"8857",1,0,0.722,13.518
"8857",1,0,0.452,13.164
"8857",1,0,0.142,7.478
"8857",1,0,1.512,19.658
"8857",1,0,0.722,12.285
"8857",1,0,-0.768,18.904
"8857",1,0,1.102,12.468
"8857",1,0,-0.488,6.865
"8857",1,0,0.512,-1.409
"8857",1,0,0.192,17.414
"8857",1,0,1.512,17.281
"8857",1,0,0.592,15.016
"8857",1,0,0.502,22.88
"8857",1,0,1.172,7.91
"8857",1,0,0.582,12.123
"8874",1,0,-0.108,2.362
"8874",1,0,-1.788,4.573
"8874",1,0,-2.498,2.883
"8874",1,0,-0.238,15.009
"8874",1,0,0.732,20.879
"8874",1,0,-0.738,13.474
"8946",1,0,-1.128,3.92
"8983",1,0,0.282,13.49
"9021",1,0,0.232,8.225
"9158",1,0,-1.018,7.044
"9158",1,0,0.862,3.295
"9158",1,0,-0.528,8.516
"9158",1,0,-0.858,1.304
"9158",1,0,-0.998,1.334
"9158",1,0,-0.978,15.186
"9158",1,0,0.512,3.699
"9225",1,0,0.632,17.804
"9292",1,0,-0.538,5.983
"9292",1,0,-1.328,2.025
"9292",1,0,-0.388,8.175
"9292",1,0,-0.728,11.313
"9292",1,0,-0.978,17.813
"9292",1,0,-1.648,7.032
"9292",1,0,0.502,3.818
"9292",1,0,-0.618,3.895
"9292",1,0,-1.138,7.495
"9292",1,0,0.072,6.983
"9292",1,0,-0.148,22.059
"9359",1,0,0.362,14.716
"9359",1,0,1.172,11.353
"9397",1,0,0.272,15.708
"9397",1,0,1.282,12.798
"9508",1,0,-0.408,23.501
"9508",1,0,-0.568,5.136
"9508",1,0,-0.508,0.294
"9508",1,0,-0.838,8.915
"9508",1,0,-0.968,11.721
"9508",1,0,-0.068,15.471
"9508",1,0,-0.338,9.815
"9550",1,0,-0.228,1.766
"9550",1,0,0.442,10.037
